case_type,query_index,query_path,query_pid,query_camera_id,true_path,true_pid,true_camera_id,true_visual_similarity,true_semantic_adjustment,true_effective_semantic_adjustment,true_quality_scale,true_final_score,false_path,false_pid,false_camera_id,false_visual_similarity,false_semantic_adjustment,false_effective_semantic_adjustment,false_quality_scale,false_final_score,true_minus_false_visual_gap
reachable_not_corrected,1903,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4332_c8_f0058046.jpg,4332,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4332_c7_f0084211.jpg,4332,6,0.8027963638305664,0.037037037037037035,0.037037037037037035,0.7500377527725549,0.804648220539093,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4366_c8_f0058115.jpg,4366,7,0.822147786617279,0.037037037037037035,0.037037037037037035,0.7500377527725549,0.8239996433258057,-0.019351422786712646
reachable_not_corrected,1912,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4337_c8_f0053460.jpg,4337,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4337_c6_f0080699.jpg,4337,5,0.8386009931564331,0.4666666666666667,0.4666666666666667,0.7794603226085504,0.8619343042373657,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6148_c8_f0049199.jpg,6148,7,0.8573819398880005,0.6666666666666666,0.6666666666666666,0.7794603226085504,0.8907153010368347,-0.018780946731567383
reachable_not_corrected,1915,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4341_c8_f0059160.jpg,4341,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4341_c7_f0085232.jpg,4341,6,0.8198264837265015,-0.037037037037037035,-0.037037037037037035,0.7798516414967585,0.8179746270179749,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4159_c8_f0032547.jpg,4159,7,0.8262717723846436,0.8,0.8,0.8366862477527723,0.8662717938423157,-0.00644528865814209
reachable_not_corrected,1924,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4361_c8_f0056651.jpg,4361,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4361_c6_f0085509.jpg,4361,5,0.7538325190544128,0.4074074074074074,0.4074074074074074,0.7544637379822907,0.7742028832435608,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\5899_c8_f0016334.jpg,5899,7,0.7734312415122986,0.037037037037037035,0.037037037037037035,0.7525911524339959,0.7752830982208252,-0.019598722457885742
reachable_not_corrected,1925,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4366_c6_f0085612.jpg,4366,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4366_c7_f0087650.jpg,4366,6,0.8046544790267944,-0.06666666666666667,-0.06666666666666667,0.7915347036802105,0.8013211488723755,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0109_c6_f0060062.jpg,109,5,0.8089072704315186,0.13333333333333333,0.13333333333333333,0.8180408843689495,0.8155739307403564,-0.004252791404724121
reachable_not_corrected,1938,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4380_c7_f0089246.jpg,4380,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4380_c6_f0087069.jpg,4380,5,0.7364978790283203,0.5384615384615384,0.5384615384615384,0.7761234178311294,0.7634209394454956,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0746_c1_f0188161.jpg,746,0,0.7466026544570923,0.38461538461538464,0.38461538461538464,0.7761234178311294,0.7658334374427795,-0.010104775428771973
reachable_not_corrected,1939,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4380_c8_f0060124.jpg,4380,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4380_c7_f0089726.jpg,4380,6,0.751692533493042,-0.06666666666666667,-0.06666666666666667,0.7895131262640158,0.748359203338623,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6449_c8_f0083053.jpg,6449,7,0.7535521388053894,0.13333333333333333,0.13333333333333333,0.7895131262640158,0.7602187991142273,-0.0018596053123474121
reachable_not_corrected,1947,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4398_c7_f0094200.jpg,4398,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4398_c6_f0089641.jpg,4398,5,0.8435572385787964,-0.4666666666666667,-0.4666666666666667,0.7328247290518548,0.8202239274978638,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4729_c7_f0172609.jpg,4729,6,0.8566969037055969,-0.06666666666666667,-0.06666666666666667,0.7328247290518548,0.853363573551178,-0.013139665126800537
reachable_not_corrected,1948,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4398_c8_f0067292.jpg,4398,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4398_c7_f0093720.jpg,4398,6,0.789702832698822,-0.1111111111111111,-0.1111111111111111,0.7245630940537393,0.7841472625732422,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\1366_c5_f0087370.jpg,1366,4,0.7881950736045837,1.0,1.0,0.7593175608802725,0.8381950855255127,0.0015077590942382812
reachable_not_corrected,1949,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4405_c6_f0090766.jpg,4405,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4405_c7_f0092700.jpg,4405,6,0.8294098377227783,0.25925925925925924,0.25925925925925924,0.7514520768950015,0.8423727750778198,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0409_c6_f0091215.jpg,409,5,0.8478034734725952,0.48148148148148145,0.48148148148148145,0.7715281472529893,0.8718775510787964,-0.018393635749816895
reachable_not_corrected,1970,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4443_c6_f0097972.jpg,4443,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4443_c7_f0100495.jpg,4443,6,0.8432016968727112,0.06666666666666667,0.06666666666666667,0.8008095045884449,0.8465350270271301,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4315_c6_f0076694.jpg,4315,5,0.8581275939941406,-0.2,-0.2,0.7882139950162834,0.8481276035308838,-0.014925897121429443
reachable_not_corrected,1976,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4449_c6_f0099329.jpg,4449,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4449_c7_f0101294.jpg,4449,6,0.8262321949005127,0.6666666666666666,0.6666666666666666,0.7874751428763072,0.8595655560493469,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4719_c6_f0169116.jpg,4719,5,0.8402949571609497,0.5333333333333333,0.5333333333333333,0.8082047280338074,0.8669615983963013,-0.014062762260437012
reachable_not_corrected,1992,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4480_c7_f0106867.jpg,4480,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4480_c8_f0077668.jpg,4480,7,0.884621262550354,0.4,0.4,0.8362508311867713,0.9046212434768677,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0137_c7_f0068880.jpg,137,6,0.8983572125434875,0.5333333333333333,0.5333333333333333,0.8221740235471062,0.9250238537788391,-0.013735949993133545
reachable_not_corrected,1993,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4480_c8_f0077788.jpg,4480,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4480_c6_f0105163.jpg,4480,5,0.8564850687980652,0.18518518518518517,0.18518518518518517,0.8234046869071914,0.8657443523406982,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6365_c8_f0072282.jpg,6365,7,0.8537948131561279,0.5333333333333333,0.5333333333333333,0.779587200946278,0.8804614543914795,0.002690255641937256
reachable_not_corrected,2000,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4494_c6_f0107868.jpg,4494,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4494_c7_f0110305.jpg,4494,6,0.7704986333847046,0.8666666666666667,0.8666666666666667,0.8083011403679847,0.8138319849967957,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4159_c6_f0054796.jpg,4159,5,0.7768290638923645,0.8518518518518519,0.8518518518518519,0.8020899309512273,0.819421648979187,-0.006330430507659912
reachable_not_corrected,2038,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4547_c8_f0094365.jpg,4547,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4547_c7_f0123773.jpg,4547,6,0.7815672755241394,0.6666666666666666,0.6666666666666666,0.775367998662922,0.8149006366729736,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6103_c8_f0044575.jpg,6103,7,0.7996646761894226,0.4074074074074074,0.4074074074074074,0.7641201831492377,0.8200350403785706,-0.018097400665283203
reachable_not_corrected,2043,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4558_c7_f0130102.jpg,4558,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4558_c6_f0128058.jpg,4558,5,0.7582581639289856,0.2,0.2,0.8093505937192176,0.7682581543922424,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2736_c6_f0156549.jpg,2736,5,0.7701166272163391,0.037037037037037035,0.037037037037037035,0.8012006398704317,0.7719684839248657,-0.011858463287353516
reachable_not_corrected,2048,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4563_c6_f0129361.jpg,4563,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4563_c7_f0132167.jpg,4563,6,0.8336169719696045,0.8,0.8,0.7792701135906908,0.8736169934272766,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4116_c6_f0046545.jpg,4116,5,0.840614914894104,0.8,0.8,0.7792701135906908,0.8806149363517761,-0.006997942924499512
reachable_not_corrected,2062,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4580_c8_f0107471.jpg,4580,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4580_c6_f0134630.jpg,4580,5,0.8114804029464722,-0.18518518518518517,-0.18518518518518517,0.7550795150023919,0.8022211194038391,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6094_c8_f0042686.jpg,6094,7,0.8158109188079834,-0.2,-0.2,0.7631641186773777,0.8058109283447266,-0.0043305158615112305
reachable_not_corrected,2070,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4594_c7_f0142273.jpg,4594,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4594_c6_f0140052.jpg,4594,5,0.7240067720413208,0.037037037037037035,0.037037037037037035,0.7497618917605758,0.7258586287498474,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0170_c3_f0066969.jpg,170,2,0.7321877479553223,0.0,0.0,0.7698991032110319,0.7321877479553223,-0.008180975914001465
reachable_not_corrected,2082,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4622_c7_f0146259.jpg,4622,6,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4622_c6_f0144454.jpg,4622,5,0.8705335855484009,0.18518518518518517,0.18518518518518517,0.7537912994531202,0.8797928690910339,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\0596_c7_f0146039.jpg,596,6,0.863899827003479,0.6666666666666666,0.6666666666666666,0.7612469636317756,0.8972331881523132,0.006633758544921875
reachable_not_corrected,2087,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4633_c6_f0146080.jpg,4633,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4633_c7_f0148354.jpg,4633,6,0.7396420240402222,-0.1111111111111111,-0.1111111111111111,0.7345329890464559,0.7340864539146423,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\3763_c7_f0187365.jpg,3763,6,0.7474716901779175,0.4074074074074074,0.4074074074074074,0.7365462389993078,0.7678420543670654,-0.007829666137695312
reachable_not_corrected,2156,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4750_c8_f0151088.jpg,4750,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4750_c6_f0178232.jpg,4750,5,0.7831360697746277,-0.6296296296296297,-0.6296296296296297,0.7181462111940354,0.7516545653343201,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\2724_c8_f0127736.jpg,2724,7,0.8002821207046509,0.13333333333333333,0.13333333333333333,0.7357729487948947,0.8069487810134888,-0.017146050930023193
reachable_not_corrected,2165,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\4759_c8_f0158239.jpg,4759,7,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4759_c6_f0179667.jpg,4759,5,0.899488091468811,0.1111111111111111,0.1111111111111111,0.7355167352858885,0.9050436615943909,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\4760_c8_f0158587.jpg,4760,7,0.9016480445861816,0.8518518518518519,0.8518518518518519,0.8230209236987578,0.9442406296730042,-0.0021599531173706055
reachable_not_corrected,2223,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/query\6535_c6_f0099299.jpg,6535,5,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\6535_c7_f0099141.jpg,6535,6,0.825892448425293,0.5555555555555556,0.5555555555555556,0.8072571693195236,0.8536702394485474,D:\deep-person-reid\reid-data\dukemtmc-reid\DukeMTMC-reID/bounding_box_test\5474_c6_f0121513.jpg,5474,5,0.824398398399353,0.8518518518518519,0.8518518518518519,0.8072571693195236,0.8669909834861755,0.0014940500259399414
